date,lnsp500_rf,sp500_rf,recessionD,dp,dy,ep,de,rvol,bm,ntis,tbl,lty,ltr,tms,dfy,dfr,infl,ma_1_9,ma_1_12,ma_2_9,ma_2_12,ma_3_9,ma_3_12,mom_9,mom_12,vol_1_9,vol_1_12,vol_2_9,vol_2_12,vol_3_9,vol_3_12,sento ,sent,dsento,dsent,ewsi
199211,0.0309,0.0314,0,-3.551,-3.521,-3.136,-0.414,0.113,0.394,0.038,3.13,7.48,0.1,4.35,0.86,0.59,0.353,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.0955,0.0053,0.2215,-0.1202,1.2738
199212,0.0107,0.0108,0,-3.561,-3.551,-3.128,-0.433,0.077,0.394,0.039,3.22,7.26,2.46,4.04,0.83,-0.18,0.141,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0077,0.0959,0.8116,0.471,1.3196
199301,0.0046,0.0046,0,-3.565,-3.558,-3.122,-0.443,0.071,0.393,0.042,3,7.25,2.8,4.25,0.76,-0.3,-0.07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.0642,0.1893,-0.7867,-0.46,1.2461
199302,0.0109,0.011,0,-3.573,-3.563,-3.119,-0.454,0.072,0.386,0.041,2.93,6.98,3.54,4.05,0.68,-0.98,0.492,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0836,0.2363,0.0173,-0.2254,1.261
199303,0.0185,0.0188,0,-3.589,-3.57,-3.125,-0.464,0.07,0.334,0.037,2.95,7.02,0.21,4.07,0.57,0.04,0.35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0908,0.159,0.5363,1.1033,1.3195
199304,-0.0273,-0.027,0,-3.562,-3.588,-3.108,-0.454,0.071,0.334,0.04,2.87,7.01,0.72,4.14,0.68,-0.2,0.349,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.1894,-0.0971,-1.3966,-1.0017,1.036
199305,0.0235,0.0239,0,-3.583,-3.561,-3.139,-0.444,0.079,0.325,0.04,2.96,7.01,0.47,4.05,0.78,-0.27,0.278,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.2647,-0.1912,0.6179,1.4076,1.0769
199306,0.001,0.001,0,-3.583,-3.582,-3.149,-0.434,0.073,0.326,0.041,3.07,6.68,4.49,3.61,0.74,-1.56,0.139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.3663,-0.2156,0.4605,0.5899,1.1076
199307,-0.0072,-0.0072,0,-3.578,-3.583,-3.125,-0.453,0.061,0.324,0.041,3.04,6.56,1.91,3.52,0.76,-0.91,0.139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.2774,-0.1802,-0.2786,0.2306,1.1251
199308,0.0342,0.0349,0,-3.612,-3.578,-3.141,-0.471,0.066,0.314,0.04,3.02,6.23,4.34,3.21,0.75,-1.47,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.4192,-0.2501,0.547,0.9427,1.1157
199309,-0.0101,-0.0101,0,-3.602,-3.612,-3.113,-0.489,0.066,0.322,0.042,2.95,6.27,0.05,3.32,0.68,0.38,0.277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.3915,-0.206,0.6066,1.1454,1.1615
199310,0.0172,0.0174,0,-3.619,-3.6,-3.108,-0.511,0.072,0.311,0.04,3.02,6.23,0.96,3.21,0.64,-0.45,0.207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.2622,-0.0759,0.3239,0.3784,1.16
199311,-0.0112,-0.0112,0,-3.605,-3.618,-3.072,-0.533,0.064,0.311,0.044,3.1,6.51,-2.59,3.41,0.73,0.71,0.413,1,1,1,1,1,1,1,1,0,1,1,1,1,1,-0.1191,0.0091,0.2397,0.3432,1.2331
199312,0.01,0.0101,0,-3.613,-3.603,-3.059,-0.554,0.064,0.305,0.046,3.06,6.54,0.2,3.48,0.76,0.47,0.069,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.1198,0.029,0.3298,0.7312,1.2876
199401,0.0303,0.0309,0,-3.642,-3.61,-3.079,-0.563,0.074,0.288,0.044,2.98,6.37,2.57,3.39,0.73,-0.55,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.0668,0.0362,-0.5185,-0.44,1.1821
199402,-0.03,-0.0296,0,-3.608,-3.638,-3.036,-0.572,0.08,0.299,0.045,3.25,6.82,-4.5,3.57,0.68,1.64,0.274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.1354,-0.0303,0.6628,0.846,1.2065
199403,-0.0471,-0.0462,0,-3.557,-3.604,-2.977,-0.58,0.09,0.307,0.042,3.5,7.25,-3.95,3.75,0.65,0.12,0.341,0,0,0,0,1,1,0,0,0,0,0,0,1,1,-0.1513,-0.0375,0.0155,0.3191,1.2523
199404,0.0098,0.0099,0,-3.565,-3.554,-2.953,-0.613,0.084,0.304,0.04,3.68,7.45,-1.5,3.77,0.64,0.53,0.34,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-0.2241,-0.0693,-0.9615,-1.2147,1.3324
199405,0.0131,0.0132,0,-3.574,-3.562,-2.93,-0.644,0.08,0.297,0.04,4.14,7.59,-0.82,3.45,0.63,0.2,0.136,0,0,0,0,0,0,0,1,1,1,1,1,1,1,-0.2094,0.0448,0.0981,-0.3181,1.3095
199406,-0.0285,-0.0282,0,-3.544,-3.571,-2.87,-0.674,0.09,0.308,0.034,4.14,7.74,-1,3.6,0.68,0.19,0.068,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-0.06,0.1481,0.037,-0.4203,1.2773
199407,0.0287,0.0293,0,-3.573,-3.542,-2.873,-0.7,0.098,0.297,0.031,4.33,7.46,3.63,3.13,0.69,-0.54,0.338,0,0,0,0,0,0,0,1,1,1,1,1,1,1,-0.0981,0.1287,-0.5057,-0.1638,1.238
199408,0.0369,0.0377,0,-3.607,-3.57,-2.883,-0.724,0.099,0.286,0.029,4.48,7.61,-0.86,3.13,0.67,0.55,0.27,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.0099,0.1949,0.8472,0.4957,1.2634
199409,-0.028,-0.0277,0,-3.578,-3.605,-2.829,-0.748,0.105,0.291,0.029,4.62,8,-3.31,3.38,0.64,0.66,0.404,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.0496,0.2409,-0.0545,0.5398,1.3144
199410,0.0185,0.0188,0,-3.592,-3.571,-2.811,-0.781,0.106,0.286,0.026,4.95,8.09,-0.25,3.14,0.63,-0.25,0.268,1,1,1,1,1,1,0,1,1,1,1,1,1,1,-0.0088,0.1959,0.1166,0.2615,1.3382
199411,-0.041,-0.0404,0,-3.545,-3.585,-2.733,-0.812,0.116,0.299,0.023,5.29,8.08,0.66,2.79,0.64,-0.48,0.067,0,0,1,1,1,1,0,0,1,1,1,1,1,1,-0.0236,0.2362,-0.0765,-0.3758,1.3073
199412,0.0104,0.0105,0,-3.551,-3.539,-2.709,-0.842,0.117,0.292,0.017,5.6,7.99,1.61,2.39,0.64,-0.04,0.134,0,0,0,0,1,1,1,0,1,1,1,1,1,1,-0.0558,0.1826,0.0146,-0.209,1.3196
199501,0.021,0.0213,0,-3.575,-3.551,-2.712,-0.863,0.113,0.291,0.015,5.71,7.8,2.73,2.09,0.62,-0.17,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0.0282,0.2444,-0.4682,-0.7674,1.2834
199502,0.0337,0.0345,0,-3.61,-3.575,-2.726,-0.884,0.115,0.279,0.015,5.77,7.58,2.87,1.81,0.59,0.02,0.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.0515,0.2638,0.2022,0.4156,1.3377
199503,0.0241,0.0245,0,-3.637,-3.61,-2.733,-0.904,0.107,0.314,0.014,5.73,7.55,0.91,1.82,0.58,0.04,0.398,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.0926,0.1934,-0.1666,0.0431,1.3659
199504,0.0242,0.0246,0,-3.66,-3.633,-2.742,-0.918,0.112,0.302,0.013,5.65,7.45,1.69,1.8,0.57,0.06,0.331,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.1894,0.0448,-0.8102,-1.0583,1.4439
199505,0.0343,0.0351,0,-3.691,-3.655,-2.759,-0.932,0.12,0.292,0.011,5.67,6.77,7.9,1.1,0.55,-1.59,0.33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.2125,-0.0492,0.5049,0.5573,1.4601
199506,0.0192,0.0194,0,-3.707,-3.686,-2.761,-0.946,0.117,0.286,0.008,5.47,6.7,1.39,1.23,0.6,-0.6,0.197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.226,-0.0715,0.9312,1.232,1.5019
199507,0.0283,0.0288,0,-3.733,-3.702,-2.785,-0.948,0.117,0.277,0.007,5.42,6.91,-1.68,1.49,0.63,0.67,0.197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.2816,-0.1341,0.531,1.2057,1.4445
199508,-0.001,-0.001,0,-3.728,-3.728,-2.778,-0.95,0.104,0.283,0.009,5.4,6.74,2.36,1.34,0.62,-0.22,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.2993,-0.0417,0.2049,0.3714,1.4177
199509,0.0367,0.0376,0,-3.762,-3.723,-2.81,-0.952,0.107,0.272,0.006,5.28,6.63,1.75,1.35,0.61,-0.22,0.262,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.2111,0.0065,-0.1031,-0.4252,1.4248
199510,-0.0078,-0.0078,0,-3.752,-3.757,-2.817,-0.935,0.103,0.274,0.012,5.28,6.41,2.94,1.13,0.63,-1.09,0.196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.1789,0.0225,-0.3897,0.2265,1.3703
199511,0.0387,0.0396,0,-3.787,-3.747,-2.869,-0.918,0.103,0.257,0.017,5.36,6.23,2.49,0.87,0.66,-0.07,0.326,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.0842,0.0639,0.9768,0.6582,1.3692
199512,0.013,0.0132,0,-3.799,-3.782,-2.898,-0.901,0.104,0.255,0.016,5.14,6.03,2.72,0.89,0.67,-0.44,-0.065,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.0131,0.083,-0.4566,-0.2277,1.3971
199601,0.03,0.0306,0,-3.824,-3.792,-2.929,-0.895,0.107,0.242,0.016,5,6.09,-0.11,1.09,0.66,0.25,-0.065,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0334,0.1018,-0.8018,-0.8709,1.3384
199602,0.0059,0.0059,0,-3.823,-3.816,-2.935,-0.888,0.097,0.238,0.017,4.83,6.59,-4.83,1.76,0.64,1.1,0.585,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0227,0.0864,1.7007,1.3932,1.4301
199603,0.0055,0.0056,0,-3.824,-3.816,-2.942,-0.881,0.09,0.239,0.017,4.96,6.84,-2.1,1.88,0.68,0.8,0.323,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0917,0.1137,0.1328,0.3109,1.4443
199604,0.0109,0.011,0,-3.833,-3.82,-2.947,-0.886,0.085,0.24,0.021,4.95,7.06,-1.65,2.11,0.69,0.05,0.515,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0055,0.0153,1.3292,1.5006,1.5196
199605,0.0208,0.0211,0,-3.852,-3.829,-2.962,-0.89,0.08,0.237,0.027,5.02,7.17,-0.54,2.15,0.68,0.59,0.385,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0125,0.0562,0.1707,0.8376,1.56
199606,-0.0001,-0.0001,0,-3.85,-3.848,-2.955,-0.895,0.073,0.236,0.027,5.09,7.03,2.03,1.94,0.69,-0.31,0.192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1816,0.2335,-0.7144,-1.0362,1.5354
199607,-0.0497,-0.0487,0,-3.794,-3.841,-2.898,-0.896,0.08,0.242,0.031,5.15,7.07,0.18,1.92,0.7,-0.08,0.064,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2693,0.3354,-1.2711,-1.2095,1.4355
199608,0.0174,0.0176,0,-3.804,-3.785,-2.907,-0.897,0.086,0.238,0.03,5.05,7.26,-1.39,2.21,0.72,0.69,0.191,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.444,0.4361,0.2124,0.146,1.4848
199609,0.0503,0.0518,0,-3.848,-3.795,-2.949,-0.898,0.092,0.227,0.029,5.09,7.04,2.9,1.95,0.69,-0.31,0.191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4171,0.4313,0.2468,0.3554,1.5206
199610,0.0222,0.0226,0,-3.868,-3.842,-2.95,-0.918,0.097,0.222,0.025,4.99,6.71,4.04,1.72,0.68,-0.43,0.317,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4474,0.4052,0.3453,-0.1282,1.5013
199611,0.0695,0.0723,0,-3.933,-3.863,-2.997,-0.937,0.109,0.205,0.021,5.03,6.43,3.51,1.4,0.69,-0.88,0.316,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4121,0.4026,-0.579,-0.1028,1.5712
199612,-0.0242,-0.024,0,-3.906,-3.928,-2.951,-0.955,0.113,0.207,0.023,4.91,6.73,-2.56,1.82,0.69,0.7,0.189,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4516,0.4716,-0.2039,-0.5106,1.6007
199701,0.0568,0.0587,0,-3.962,-3.903,-2.998,-0.965,0.123,0.196,0.024,5.03,6.89,-0.79,1.86,0.67,0.51,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3832,0.4791,-0.3301,-0.0893,1.5397
199702,0.0035,0.0036,0,-3.965,-3.959,-2.991,-0.974,0.122,0.194,0.022,5.01,6.94,0.05,1.93,0.63,0.23,0.315,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5441,0.5516,-0.1419,-0.3725,1.6335
199703,-0.0467,-0.0458,0,-3.917,-3.961,-2.935,-0.983,0.136,0.215,0.02,5.14,7.23,-2.52,2.09,0.63,0.31,0.314,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4447,0.5522,-0.4607,-0.7763,1.7529
199704,0.0543,0.056,0,-3.972,-3.915,-2.989,-0.983,0.153,0.202,0.016,5.16,7.05,2.55,1.89,0.61,-0.71,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.57,0.7152,-1.6519,-1.6232,1.7643
199705,0.0553,0.0571,0,-4.027,-3.97,-3.043,-0.984,0.166,0.193,0.013,5.05,7.01,0.97,1.96,0.62,0.31,0.125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4836,0.6557,0.8455,1.3504,1.8068
199706,0.039,0.0399,0,-4.067,-4.025,-3.083,-0.984,0.18,0.184,0.01,4.93,6.88,1.95,1.95,0.61,-0.08,-0.062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4606,0.5874,0.2603,0.0521,1.8417
199707,0.0732,0.0763,0,-4.139,-4.063,-3.158,-0.981,0.19,0.172,0.011,5.05,6.37,6.26,1.32,0.61,-0.98,0.125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2749,0.4271,0.6902,0.504,1.767
199708,-0.0607,-0.0592,0,-4.076,-4.135,-3.098,-0.978,0.205,0.186,0.013,5.14,6.72,-3.17,1.58,0.6,0.77,0.125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3245,0.5143,1.2589,0.5923,1.7653
199709,0.0482,0.0496,0,-4.124,-4.072,-3.149,-0.975,0.204,0.178,0.015,4.95,6.49,3.16,1.54,0.55,-0.9,0.187,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3996,0.5944,0.8573,0.546,1.8117
199710,-0.0373,-0.0367,0,-4.085,-4.12,-3.121,-0.964,0.21,0.19,0.016,4.97,6.23,3.41,1.26,0.57,-1.5,0.248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1814,0.4595,0.0936,0.2641,1.8347
199711,0.0411,0.0422,0,-4.125,-4.082,-3.173,-0.953,0.199,0.181,0.016,5.14,6.14,1.48,1,0.55,-0.47,0.248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2316,0.4876,-0.3982,-1.1057,1.855
199712,0.0127,0.0129,0,-4.138,-4.122,-3.196,-0.942,0.195,0.179,0.016,5.16,6.02,1.84,0.86,0.56,-0.21,-0.062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2037,0.5172,-1.2354,-1.2007,1.916
199801,0.0076,0.0077,0,-4.144,-4.134,-3.207,-0.937,0.176,0.179,0.014,5.04,5.89,2,0.85,0.58,-0.63,-0.124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2038,0.5076,-0.0156,-0.45,1.8303
199802,0.0653,0.0678,0,-4.209,-4.141,-3.277,-0.932,0.199,0.165,0.012,5.09,5.99,-0.72,0.9,0.58,0.65,0.186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0558,0.3687,0.2357,1.0123,1.9145
199803,0.0458,0.0471,0,-4.255,-4.206,-3.327,-0.927,0.2,0.181,0.017,5.03,6.02,0.25,0.99,0.6,0.13,0.185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.034,0.3086,-0.3541,0.1498,1.9001
199804,0.007,0.0071,0,-4.257,-4.248,-3.341,-0.916,0.182,0.176,0.016,4.95,6.04,0.26,1.09,0.64,0.27,0.185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.206,0.067,-0.1703,-0.196,1.9565
199805,-0.0219,-0.0218,0,-4.232,-4.251,-3.327,-0.905,0.169,0.179,0.019,5,5.92,1.82,0.92,0.61,-0.15,0.185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.1033,0.1547,-0.7307,-1.1162,1.9679
199806,0.036,0.0368,0,-4.264,-4.225,-3.371,-0.893,0.168,0.178,0.024,4.98,5.76,2.28,0.78,0.6,-1.13,0.184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.0815,0.1305,0.1037,0.4504,1.922
199807,-0.0143,-0.0143,0,-4.248,-4.26,-3.366,-0.882,0.146,0.179,0.025,4.96,5.84,-0.4,0.88,0.6,-0.16,0.123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1036,0.2549,-0.4627,-0.4825,1.879
199808,-0.1586,-0.1473,0,-4.086,-4.244,-3.216,-0.87,0.178,0.211,0.029,4.9,5.47,4.65,0.57,0.62,-3.76,0.123,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0.1538,0.3455,-1.5282,-1.5551,1.9066
199809,0.0572,0.0591,0,-4.143,-4.082,-3.285,-0.858,0.181,0.203,0.024,4.61,5.17,3.95,0.56,0.69,0.18,0.122,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0.159,0.3345,1.606,2.6308,1.9282
199810,0.0732,0.0763,0,-4.219,-4.142,-3.365,-0.854,0.195,0.186,0.021,3.96,5.4,-2.18,1.44,0.81,0.28,0.122,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0.1459,0.3123,-1.5646,-2.3071,1.7511
199811,0.057,0.0589,0,-4.275,-4.218,-3.426,-0.849,0.201,0.175,0.022,4.41,5.35,0.97,0.94,0.93,1.73,0.244,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0676,0.1831,1.0883,1.2771,1.8057
199812,0.0543,0.056,0,-4.329,-4.274,-3.484,-0.845,0.217,0.174,0.02,4.39,5.42,-0.32,1.03,1.01,0.42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.0401,0.0408,0.9355,1.4145,1.8083
199901,0.0383,0.0391,0,-4.364,-4.324,-3.519,-0.846,0.228,0.17,0.016,4.34,5.36,1.21,1.02,1.05,0.02,-0.061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0441,0.0406,2.2954,2.3672,1.613
199902,-0.0361,-0.0356,0,-4.326,-4.359,-3.48,-0.846,0.217,0.171,0.018,4.44,5.87,-5.2,1.43,0.99,1.19,0.244,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0958,0.1352,-0.7225,-1.4171,1.6294
199903,0.0345,0.0353,0,-4.359,-4.321,-3.512,-0.847,0.213,0.173,0.021,4.44,5.92,-0.08,1.48,0.91,0.1,0.122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0548,0.1152,1.2911,1.4365,1.618
199904,0.0332,0.0339,0,-4.396,-4.359,-3.527,-0.87,0.222,0.157,0.025,4.29,5.94,0.21,1.65,0.84,-0.45,0.303,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0712,0.0456,-1.95,-2.647,1.5736
199905,-0.027,-0.0267,0,-4.371,-4.396,-3.479,-0.892,0.224,0.16,0.026,4.5,6.15,-1.85,1.65,0.79,0.09,0.725,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0163,-0.0072,0.4958,0.0319,1.5966
199906,0.0493,0.0507,0,-4.424,-4.371,-3.51,-0.914,0.229,0.154,0.019,4.57,6.27,-0.78,1.7,0.79,-0.82,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.0216,0.0724,-0.233,-0.5502,1.575
199907,-0.0345,-0.034,0,-4.388,-4.42,-3.454,-0.934,0.236,0.159,0.019,4.55,6.39,-0.77,1.84,0.76,-0.36,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.1531,0.0148,0.6838,0.8657,1.5644
199908,-0.0088,-0.0088,0,-4.378,-4.384,-3.425,-0.953,0.186,0.156,0.019,4.72,6.49,-0.53,1.77,0.75,0.27,0.3,1,1,1,1,1,1,1,1,0,0,0,1,1,1,-0.1151,-0.1205,-1.1739,-1.2127,1.5634
199909,-0.0324,-0.032,0,-4.345,-4.374,-3.373,-0.971,0.176,0.164,0.02,4.68,6.46,0.84,1.78,0.81,0.09,0.24,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0.0772,0.0398,1.4777,1.2712,1.6086
199910,0.0584,0.0603,0,-4.405,-4.344,-3.403,-1.002,0.171,0.158,0.02,4.86,6.51,-0.12,1.65,0.83,0.59,0.478,1,1,1,1,1,1,1,1,0,0,0,0,0,0,-0.0132,-0.0526,-0.0054,0.2937,1.682
199911,0.0166,0.0168,0,-4.422,-4.404,-3.391,-1.031,0.155,0.156,0.018,5.07,6.62,-0.61,1.55,0.79,0.37,0.179,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0.0405,0.0489,1.8978,2.7811,1.6101
199912,0.0565,0.0584,0,-4.478,-4.421,-3.418,-1.06,0.156,0.147,0.018,5.2,6.82,-1.55,1.62,0.64,0.53,0.059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3825,0.2499,2.77,2.625,1.5946
200001,-0.0552,-0.0539,0,-4.424,-4.476,-3.346,-1.078,0.161,0.155,0.025,5.32,6.66,2.28,1.34,0.55,-2.49,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.413,0.5361,-1.986,-0.6043,1.6469
200002,-0.022,-0.0219,0,-4.402,-4.423,-3.307,-1.095,0.157,0.167,0.027,5.55,6.46,2.64,0.91,0.61,-1.72,0.297,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0.4669,0.4979,4.3673,5.4157,1.6624
200003,0.0893,0.0939,0,-4.493,-4.401,-3.381,-1.112,0.178,0.15,0.018,5.69,6.18,3.67,0.49,0.69,-1.98,0.591,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.9031,0.7653,-0.0141,-0.7705,1.7874
200004,-0.0368,-0.0363,0,-4.463,-4.494,-3.344,-1.119,0.179,0.153,0.01,5.66,6.3,-0.76,0.64,0.76,-0.39,0.821,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.5256,0.4354,-3.5268,-2.9817,1.705
200005,-0.0274,-0.0271,0,-4.442,-4.464,-3.315,-1.127,0.179,0.156,0.009,5.79,6.4,-0.54,0.61,0.91,-1.07,0.058,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.8003,0.674,-1.6034,-2.4318,1.8409
200006,0.0211,0.0214,0,-4.467,-4.443,-3.333,-1.134,0.168,0.157,-0.003,5.69,6.22,2.44,0.53,0.81,0.82,0.117,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.9918,0.8232,3.6145,3.1079,1.8002
200007,-0.0168,-0.0167,0,-4.458,-4.474,-3.305,-1.153,0.162,0.156,-0.01,5.96,6.11,1.73,0.15,0.7,0.06,0.523,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1.2497,1.016,0.1122,-0.2092,1.8281
200008,0.0568,0.0587,0,-4.524,-4.465,-3.353,-1.171,0.18,0.146,0.001,6.09,5.94,2.4,-0.15,0.71,-1.05,0.232,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1.1448,0.9675,-0.1988,0.5751,1.8562
200009,-0.0584,-0.057,0,-4.476,-4.531,-3.287,-1.19,0.189,0.154,0.001,6,6.12,-1.57,0.12,0.73,2.03,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1.1698,1.0136,-0.38,-0.5497,1.8539
200010,-0.0092,-0.0092,0,-4.473,-4.478,-3.305,-1.168,0.171,0.149,0,6.11,6,1.87,-0.11,0.79,-1.42,0.519,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1.2543,1.0395,-1.4546,-1.3928,2.027
200011,-0.0866,-0.0834,0,-4.391,-4.474,-3.245,-1.146,0.195,0.157,-0.001,6.17,5.76,3.19,-0.41,0.83,-0.56,0.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6071,1.4069,-2.2354,-3.6157,2.179
200012,0.0005,0.0005,0,-4.396,-4.392,-3.274,-1.123,0.174,0.152,-0.006,5.77,5.58,2.43,-0.19,0.81,0.27,0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.788,1.6287,-1.3334,-0.0028,2.2341
200101,0.0269,0.0274,0,-4.436,-4.402,-3.338,-1.098,0.164,0.15,-0.009,5.15,5.62,0.05,0.47,0.78,3.54,-0.057,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0628,1.8056,1.625,-0.1112,2.1366
200102,-0.0998,-0.0954,0,-4.346,-4.443,-3.274,-1.072,0.191,0.156,-0.011,4.88,5.49,1.91,0.61,0.77,-0.64,0.63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.4966,2.3205,-3.0525,-3.4164,2.3731
200103,-0.0697,-0.0676,1,-4.286,-4.352,-3.24,-1.046,0.181,0.133,-0.01,4.42,5.59,-0.74,1.17,0.86,0.45,0.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2287,2.2098,-2.1253,-1.2714,2.456
200104,0.0712,0.0741,1,-4.366,-4.292,-3.38,-0.986,0.195,0.122,-0.003,3.87,5.93,-3.13,2.06,0.87,1.85,0.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.784,1.9368,3.5535,-0.0116,2.6905
200105,0.0038,0.0038,1,-4.377,-4.372,-3.455,-0.922,0.186,0.121,-0.003,3.62,5.94,0.37,2.32,0.78,0.95,0.396,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1.7204,1.805,0.6839,0.1984,2.8705
200106,-0.0277,-0.0274,1,-4.357,-4.383,-3.505,-0.852,0.189,0.125,0.014,3.49,5.9,0.85,2.41,0.79,-0.3,0.451,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1.9855,2.1169,-0.812,0.1683,2.537
200107,-0.0123,-0.0122,1,-4.345,-4.356,-3.574,-0.771,0.187,0.125,0.022,3.51,5.61,3.76,2.1,0.84,-0.15,0.169,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8804,2.0169,-0.688,-0.989,2.6669
200108,-0.0685,-0.0664,1,-4.278,-4.344,-3.595,-0.683,0.19,0.132,0.012,3.36,5.46,2.06,2.1,0.83,-0.5,-0.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8309,2.041,-0.844,-1.3468,2.612
